floor,src,dst,d_graph_px,d_geo_full_px,d_geo_interior_px,d_euclid_px,stretch_full,stretch_interior,geo_over_euclid
FF part 2up,room_7,exit_door_9,2101.940636153199,416.7594513539335,,385.9549844217587,5.043534416135229,,1.079813626395644
FF part 2up,room_7,exit_door_10,1798.2017105335742,529.4356415871836,1724.7636354360436,523.3012994442112,3.39645004847574,1.042578631407059,1.011722390426868
FF part 2up,room_7,room_8,2400.4625961822885,248.30865786510128,,228.00877176108818,9.667252913454144,,1.0890311629119414
FF part 2up,room_8,exit_door_1,820.1411359825772,687.622366364086,,455.23208366722133,1.1927202722029033,,1.5104874876673764
FF part 2up,room_8,exit_door_2,1117.6170159967826,913.3868683519042,,506.17709351569835,1.2235965445982235,,1.804480842876342
FF part 2up,room_8,exit_door_3,1023.5089250174221,875.9310242291883,,499.15653857282086,1.1684811893928533,,1.7548222982987143
FF part 2up,room_8,exit_door_4,621.9016797918158,479.622366364086,,269.9060021563063,1.2966486206769685,,1.776997778976142
FF part 2up,room_8,exit_door_5,702.2201380995464,553.622366364086,,332.72248195756174,1.26840998623552,,1.6639163158042916
FF part 2up,room_8,exit_door_6,549.847192010935,377.1370849898475,,195.40023029669132,1.4579504744958638,,1.9300749257931324
FF part 2up,room_8,exit_door_7,64.6780488264759,42.97056274847714,42.97056274847714,64.6780488264759,1.5051710913133913,1.5051710913133913,0.6643762996586746
FF part 2up,room_8,exit_door_8,1201.8098062714505,945.2691193458132,,608.9139922846247,1.2713943380517707,,1.552385281539016
FF part 2up,room_8,exit_door_9,621.0554011598509,230.367532368147,230.367532368147,200.62714173311645,2.6959328633487782,2.6959328633487782,1.1482371247385492
FF part 2up,room_8,exit_door_10,602.2608856487144,476.0243866176394,,415.71895554569073,1.2651891427832938,,1.1450629812941513
FF part 2up,room_8,room_33,1723.8692695916486,887.0193359837567,,695.5925531516277,1.943440463650971,,1.2751995862589418
FF part 2up,room_9,exit_door_1,2892.6506804385926,847.8477631085025,,692.0774884360854,3.411757164792341,,1.2250763495059163
FF part 2up,room_9,exit_door_2,2905.5822909392177,1073.6122650963207,2610.444876303176,727.3611551354663,2.7063609325276654,1.1130601980203487,1.4760373956131425
FF part 2up,room_9,exit_door_3,2811.4741999598577,1036.1564209736048,,726.2790441696635,2.7133685060003865,,1.4266643506948713
FF part 2up,room_9,exit_door_4,2694.4112242478313,639.8477631085025,,502.40944457683116,4.21101921362961,,1.2735583895072529
FF part 2up,room_9,exit_door_5,2774.729682555562,713.8477631085025,,568.4824095783439,3.8870048012377287,,1.2557077423696879
FF part 2up,room_9,exit_door_6,2622.3567364669507,537.3624817342638,,415.87888862023283,4.880051781813374,,1.2921129118072783
FF part 2up,room_9,exit_door_7,2234.8605168590893,214.9360748630707,,197.10720433307353,10.39779161447352,,1.0904526579346627
FF part 2up,room_9,exit_door_8,2633.17331870583,1021.0924958366761,2429.5920625607896,822.5151974279868,2.578780403775493,1.083792361393569,1.2414269049734796
FF part 2up,room_9,exit_door_9,2001.016605656476,367.1370849898474,,350.9647418188898,5.450325470966277,,1.0460796805033568
FF part 2up,room_9,exit_door_10,1697.277680036851,451.97979746446765,1625.2489168102823,452.941773299836,3.755206957386812,1.0443186040498538,0.9978761600451201
FF part 2up,room_10,exit_door_1,738.3318733773012,598.582827844798,,455.37072808866407,1.2334665129563953,,1.3144956206501035
FF part 2up,room_10,exit_door_2,629.0721753218166,385.5046173579949,638.4751801064718,301.6960390856996,1.6318148914352308,0.9852727168140081,1.2777914437533886
FF part 2up,room_10,exit_door_3,534.9640843424563,411.7300141024116,,320.86835306711066,1.2993079591457526,,1.2831742680971
FF part 2up,room_10,exit_door_4,973.9344129526015,816.8082245892147,,638.0959959128406,1.1923660703127812,,1.280071070530248
FF part 2up,room_10,exit_door_5,894.2528712603321,742.8082245892147,,569.996929816293,1.20388121948282,,1.3031793431389496
